Categoria,Marca,Fornecedor Padrão,CodigoNFe,NumeroSerie,PesoKG,PesoLiquidoKG,Código Fornecedor Padrão,Nome,EAN (Codigo Barras),GrupoTributario,NCM,CFOP,Genero,EstoqueUnidade,Tamanho/Dimensões,PrecoCusto,TipoPrecoFixado,ValorPrecoFixado,DespesasFixas %,DespesasOperacionais %,Frete_Compra %,Seguro_Compra %,IPI_Compra %,Comissao,Comissao_Representacao %,ICMS_Compra,ICMSSTCompraPercentual,FCPSTCompraPercentual,Identificador,UnidadeComercial,SituacaoIPI,IPI_EnquadramentoLegal,AliquotaIPI,CEST,Prateleira,PrecoMinimoVenda,VisivelCatalogo,OcultarNasVendas,Categoria EXEMPLO,OrigemMercadoria,PlanoDeConta,CBenef,ProdutoPossuiUnidadeComercialDiferenteDeUnidadeTributaria,FatorDeConversaoUnidadeComercialParaTributavel,EAN_UnidadeTributavel,UnidadeTributavel_NFe,EstoqueCompra,EstoqueRisco,IgnorarEstoque,InformacoesAdicionais,Modelo,Validade,Vendido por Peso ou Unidade,CadastroInativo,Responsável Padrão Produção,Responsável Padrão Qualidade,Responsável Padrão Finalização,Grupo Informações Crédito Presumido
---,---,---,120,---,"0,00","0,00",---,CANTONEIRA CEREJEIRA 3MT,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"30,00",3 - Preço de Venda,"40,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbdeidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01051110,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,121,---,"0,00","0,00",---,CANTONEIRA IMBUIA,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"30,00",3 - Preço de Venda,"40,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbe7idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01051190,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,119,---,"0,00","0,00",---,CANTONEIRA PRETA 3MT,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"30,00",3 - Preço de Venda,"40,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbd8idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01051200,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,106,---,"0,00","0,00",---,CASE AO6,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"25,00",3 - Preço de Venda,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db6eidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01051300,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,108,---,"0,00","0,00",---,CASE AO6,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"20,00",3 - Preço de Venda,"30,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db7didproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01051400,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,73,---,"0,00","0,00",---,DISCO FLAP 4.1/2 GRAO 120,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"11,00",3 - Preço de Venda,"13,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db55idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01051500,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,84,---,"0,00","0,00",---,DISCO FLAP GRAO 80,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"11,00",3 - Preço de Venda,"14,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbacidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01059400,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,81,---,"0,00","0,00",---,DISCO TRANSISAL ALGODAO NATURAL 20CM,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"34,00",3 - Preço de Venda,"45,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db95idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01059900,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,48,---,"0,00","0,00",---,ESCADA 4 DEGRAUS,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"130,00",3 - Preço de Venda,"200,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbb2idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01061100,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,50,---,"0,00","0,00",---,ESCADA 6 DEGRAUS,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"150,00",3 - Preço de Venda,"250,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbbdidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01061200,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,51,---,"0,00","0,00",---,ESCADA 7 DEGRAUS,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"190,00",3 - Preço de Venda,"300,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbc8idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01061300,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,52,---,"0,00","0,00",---,ESCADA 8 DEGRAUS,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"200,00",3 - Preço de Venda,"330,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbceidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01061400,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,17,---,"0,00","0,00",---,"FLANGE 1.1/2''X75x2,5mm ACO INOX 304 POLIDO",---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"11,00",3 - Preço de Venda,"14,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db9aidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01061900,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,18,---,"0,00","0,00",---,"FLANGE 1.1/4''X75x2,5mm ACO INOX 304 LAMINADO",---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"10,50",3 - Preço de Venda,"14,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dba2idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01062000,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,16,---,"0,00","0,00",---,"FLANGE 2''X100x2,5mm ACO INOX 304 LAMINADO",---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"12,00",3 - Preço de Venda,"16,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db92idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01063100,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,70,---,"0,00","0,00",---,"FLANGE 40x40 2,5mm laminado",---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"7,00",3 - Preço de Venda,"10,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db3cidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01063200,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,79,---,"0,00","0,00",---,FORRO CANELADO CEREJEIRA 20cm,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"35,00",3 - Preço de Venda,"40,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db86idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01063310,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,21,---,"0,00","0,00",---,FORRO PVC 12 -MT,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"16,50",3 - Preço de Venda,"20,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbbcidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01063390,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,105,---,"0,00","0,00",---,FORRO PVC 200X8MM BRC NEVE,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"14,50",3 - Preço de Venda,"20,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db65idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01063900,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,1,---,"0,00","0,00",---,FORRO PVC 25CM ARMANY,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"31,00",3 - Preço de Venda,"45,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db22idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01064100,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,11,---,"0,00","0,00",---,FORRO PVC 25CM IMBUIA,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"31,00",3 - Preço de Venda,"45,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db69idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01064900,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,14,---,"0,00","0,00",---,FORRO PVC CANELADO 12MT,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"18,00",3 - Preço de Venda,"20,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db81idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,01069000,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,66,---,"0,00","0,00",---,FORRO PVC CEREJEIRA 25CM,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"32,00",3 - Preço de Venda,"45,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db27idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02011000,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,95,---,"0,00","0,00",---,FORRO PVC CHAMPANHE 25CM,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"30,00",3 - Preço de Venda,"45,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbfbidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02012010,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,97,---,"0,00","0,00",---,FORRO PVC CINZA 25CM,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"30,00",3 - Preço de Venda,"45,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db2didproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02012020,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,116,---,"0,00","0,00",---,FORRO PVC COMPLETO COM MAO DE OBRA,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"50,00",3 - Preço de Venda,"50,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbbfidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02012090,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,59,---,"0,00","0,00",---,FORRO PVC LISO 20cm,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"16,00",3 - Preço de Venda,"20,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85c4b4444bace91dc10idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02013000,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,15,---,"0,00","0,00",---,FORRO PVC LISO 25CM,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"19,00",3 - Preço de Venda,"25,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db8aidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02021000,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,100,---,"0,00","0,00",---,FORRO PVC MOGNO,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"30,00",3 - Preço de Venda,"45,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db41idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02022010,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,33,---,"0,00","0,00",---,FORRO PVC PRETO 20CM,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"30,00",3 - Preço de Venda,"45,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db3didproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02022020,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,67,---,"0,00","0,00",---,FORRO PVC TABACO,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"30,00",3 - Preço de Venda,"45,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db2aidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02022090,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,129,---,"0,00","0,00",---,FRETE,---,SIMPLES NACIONAL,87041090,---,00 – Mercadoria para Revenda,---,---,"50,00",3 - Preço de Venda,"100,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68e416f9911f49629a1be8b8idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02023000,0 - Nacional,---,---,NÃO,"0,00000000000000000",129,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,25,---,"0,00","0,00",---,GANCHEIRA 3/8 ACO INOX 304 POLIDA,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"19,00",3 - Preço de Venda,"21,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbdcidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02031100,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,23,---,"0,00","0,00",---,LAMPARINA 1.1/2'' POLIDA ACO INOX (SUPORTE ENC),---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"9,00",3 - Preço de Venda,"13,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbccidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02031200,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,24,---,"0,00","0,00",---,LAMPARINA 2'' POLIDA ACO INOX (SUPORTE ENC),---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"9,00",3 - Preço de Venda,"14,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbd4idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02031900,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,90,---,"0,00","0,00",---,MASSA DE POLIR ABRASIVO K-217 BRANCA,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"24,00",3 - Preço de Venda,"38,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbddidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02032100,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,89,---,"0,00","0,00",---,MASSA DE POLIR ABRASIVO WK-61 AZUL,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"16,00",3 - Preço de Venda,"28,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbd5idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02032200,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,31,---,"0,00","0,00",---,"MOEDA TAMPAO 1.1/2 X2,5MM ACO INOX 304 LAMINADO",---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"4,58",3 - Preço de Venda,"5,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85c4b4444bace91dc0fidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02032900,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,32,---,"0,00","0,00",---,"MOEDA TAMPAO 2'' X2,5MM ACO INOX 304 LAMINADO",---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"6,00",3 - Preço de Venda,"7,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85c4b4444bace91dc13idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02041000,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,44,---,"0,00","0,00",---,"PA CHIP CHATA 4,0X35 BC WAVES (PAREDE) UNID",---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"0,05",3 - Preço de Venda,"0,15","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db93idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02042100,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,45,---,"0,00","0,00",---,"PA DRAYWALL PONTA AGULHA 3,5X25 OX (FORRO)",---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"0,05",3 - Preço de Venda,"0,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db9bidproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02042200,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,118,---,"0,00","0,00",---,"PAINEL IMBUIA 2,90X0,18",---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"40,00",3 - Preço de Venda,"100,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbd0idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02042300,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,117,---,"0,00","0,00",---,"PAINEL RIPADO 2,90X0,18 CEREJEIRA",---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"38,00",3 - Preço de Venda,"100,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbc7idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02043000,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,122,---,"0,00","0,00",---,"PAINEL RIPADO 2,90X0,18 PRETO",---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"40,00",3 - Preço de Venda,"100,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbf0idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02044100,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,40,---,"0,00","0,00",---,PERFIL T DE ACO,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"11,00",3 - Preço de Venda,"20,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91db75idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02044200,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
---,---,---,56,---,"0,00","0,00",---,PORTA SANF PVC 80CM BGE,---,SIMPLES NACIONAL,39162000,5102,00 – Mercadoria para Revenda,UN,---,"70,00",3 - Preço de Venda,"100,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",68dbd85b4b4444bace91dbf6idproduto,UN,Não Tributado Pelo IPI,,"0,00",---,---,"0,00",NÃO,NÃO,02044300,0 - Nacional,---,---,NÃO,"0,00000000000000000",0,UN,"0,00","0,00",NÃO,---,---,0,Venda por Unidade,NÃO,---,---,---,
